Date,US_71708110,US_71715B40,US_71716E10,US_71722W10,US_73701010,US_74271810,US_74318710,US_74374N10,US_74587V10,US_75615P10,US_75886F10,US_76133010,US_76243J10,US_76655960,US_79543510,US_80105N10,US_80281730,US_80360710,US_80660510,US_80890510,US_81064810,US_81129220,US_81181C10,US_81731510,US_82481R10,US_83470610,US_84763A10,US_85205L10,US_85858C10,US_86845910,US_87406020,US_87650L10,US_88078L10,US_88162420,US_88579Y10,US_89422G10,US_90400D10,US_90480110,US_91307C10,US_91911X10,US_92165910,US_92511W10,US_92661310,US_98074510,US_98302410,US_98920Y30,US_G0176710,US_G3040110,US_G637AM10,US_G9782210,US_H0036K14,US_H0130110,US_M8737E10,US_M9608810,US_N3101010
1998-07-01,107.19 ,,,,,92.31 ,15.38 ,,,,9.50 ,,,,,,,5.91 ,94.00 ,8.88 ,,,,42.75 ,21.75 ,23.75 ,11.75 ,,,,,,,35.75 ,83.88 ,,,5.22 ,,45.56 ,,,,30.75 ,51.69 ,,18.25 ,,,10.25 ,,,5.25 ,,
1998-07-02,107.50 ,,,,,92.56 ,15.00 ,,,,9.06 ,,,,,,,6.03 ,94.44 ,8.88 ,,,,45.75 ,21.62 ,23.75 ,11.62 ,,,,,,,35.50 ,82.25 ,,,5.25 ,,46.00 ,,,,31.25 ,51.88 ,,18.12 ,,,10.00 ,,,5.38 ,,
1998-07-06,109.50 ,,,,,94.00 ,14.50 ,,,,9.00 ,,,,,,,5.88 ,98.00 ,8.75 ,,,,47.62 ,21.38 ,24.00 ,12.56 ,,,,,,,35.00 ,82.44 ,,,5.25 ,,45.94 ,,,,31.38 ,51.62 ,,17.75 ,,,10.12 ,,,5.25 ,,
1998-07-07,111.12 ,,,,,92.25 ,14.38 ,,,,9.25 ,,,,,,,5.50 ,97.62 ,8.81 ,,,,47.38 ,21.50 ,24.50 ,13.25 ,,,,,,,34.06 ,82.12 ,,,5.25 ,,46.12 ,,,,31.25 ,50.81 ,,17.06 ,,,9.91 ,,,5.25 ,,
1998-07-08,113.50 ,,,,,91.94 ,14.62 ,,,,9.00 ,,,,,,,5.44 ,97.19 ,8.94 ,,,,47.25 ,21.50 ,24.50 ,13.50 ,,,,,,,33.12 ,81.88 ,,,5.25 ,,45.88 ,,,,30.50 ,51.12 ,,18.75 ,,,9.81 ,,,5.25 ,,
1998-07-09,116.00 ,,,,,90.38 ,14.25 ,,,,9.25 ,,,,,,,5.38 ,98.00 ,8.81 ,,,,46.62 ,21.56 ,23.50 ,13.06 ,,,,,,,32.62 ,81.94 ,,,5.56 ,,45.38 ,,,,30.62 ,50.06 ,,19.75 ,,,9.88 ,,,5.25 ,,
1998-07-10,117.81 ,,,,,92.44 ,14.50 ,,,,9.25 ,,,,,,,5.50 ,98.38 ,8.56 ,,,,46.00 ,21.88 ,23.50 ,11.94 ,,,,,,,32.12 ,80.69 ,,,5.19 ,,45.12 ,,,,30.50 ,49.50 ,,19.00 ,,,9.38 ,,,5.25 ,,
1998-07-13,118.69 ,,,,,91.19 ,15.44 ,,,,9.00 ,,,,,,,5.50 ,101.94 ,8.62 ,,,,46.06 ,22.12 ,23.50 ,12.12 ,,,,,,,33.25 ,80.25 ,,,5.50 ,,43.88 ,,,,30.12 ,49.25 ,,19.12 ,,,9.25 ,,,5.12 ,,
1998-07-14,118.50 ,,,,,93.38 ,15.25 ,,,,9.00 ,,,,,,,5.31 ,103.69 ,8.62 ,,,,47.50 ,22.12 ,23.50 ,12.12 ,,,,,,,34.12 ,81.25 ,,,5.25 ,,43.12 ,,,,30.12 ,50.88 ,,20.00 ,,,10.00 ,,,4.75 ,,
1998-07-15,116.00 ,,,,,91.31 ,15.00 ,,,,9.12 ,,,,,,,5.44 ,102.62 ,8.75 ,,,,49.12 ,22.88 ,23.50 ,12.06 ,,,,,,,33.12 ,81.56 ,,,5.38 ,,38.62 ,,,,30.00 ,51.38 ,,20.25 ,,,9.81 ,,,4.75 ,,
1998-07-16,117.81 ,,,,,92.38 ,15.12 ,,,,9.05 ,,,,,,,5.50 ,105.50 ,8.47 ,,,,48.62 ,24.06 ,23.50 ,11.94 ,,,,,,,33.75 ,82.56 ,,,5.38 ,,33.62 ,,,,30.00 ,53.88 ,,20.62 ,,,10.00 ,,,4.69 ,,
1998-07-17,115.75 ,,,,,90.50 ,14.62 ,,,,8.06 ,,,,,,,5.38 ,103.44 ,8.44 ,,,,48.56 ,24.81 ,25.00 ,11.94 ,,,,,,,33.69 ,83.31 ,,,5.38 ,,34.88 ,,,,30.25 ,54.31 ,,20.62 ,,,9.94 ,,,5.19 ,,
1998-07-20,117.94 ,,,,,90.00 ,14.50 ,,,,7.88 ,,,,,,,5.62 ,102.94 ,8.75 ,,,,50.31 ,27.81 ,24.00 ,12.00 ,,,,,,,33.06 ,83.06 ,,,5.25 ,,34.31 ,,,,30.25 ,52.81 ,,21.75 ,,,9.75 ,,,4.88 ,,
1998-07-21,114.12 ,,,,,88.25 ,13.12 ,,,,8.00 ,,,,,,,5.56 ,99.75 ,8.81 ,,,,56.38 ,27.25 ,24.00 ,11.75 ,,,,,,,33.38 ,82.00 ,,,5.25 ,,30.50 ,,,,30.50 ,50.69 ,,19.88 ,,,9.75 ,,,5.12 ,,
1998-07-22,116.38 ,,,,,87.12 ,15.00 ,,,,8.00 ,,,,,,,5.44 ,100.38 ,8.62 ,,,,54.62 ,27.12 ,24.00 ,12.00 ,,,,,,,33.88 ,80.44 ,,,5.25 ,,31.19 ,,,,29.88 ,53.12 ,,19.12 ,,,9.50 ,,,5.50 ,,
1998-07-23,111.44 ,,,,,86.31 ,14.62 ,,,,7.94 ,,,,,,,5.38 ,97.25 ,8.00 ,,,,56.50 ,26.75 ,23.50 ,11.75 ,,,,,,,34.88 ,78.25 ,,,5.25 ,,30.88 ,,,,28.25 ,51.94 ,,18.56 ,,,9.47 ,,,5.25 ,,
1998-07-24,113.50 ,,,,,87.75 ,14.62 ,,,,7.94 ,,,,,,,5.31 ,97.75 ,8.19 ,,,,56.50 ,25.88 ,23.00 ,11.19 ,,,,,,,35.88 ,77.25 ,,,5.25 ,,29.06 ,,,,27.75 ,53.06 ,,18.62 ,,,9.44 ,,,5.38 ,,
1998-07-27,114.25 ,,,,,89.44 ,14.88 ,,,,8.00 ,,,,,,,5.06 ,98.00 ,8.00 ,,,,55.00 ,25.12 ,22.75 ,13.50 ,,,,,,,37.38 ,78.38 ,,,4.88 ,,27.00 ,,,,27.50 ,52.25 ,,18.56 ,,,9.44 ,,,5.38 ,,
1998-07-28,111.62 ,,,,,89.00 ,14.75 ,,,,7.97 ,,,,,,,4.81 ,97.06 ,8.00 ,,,,53.00 ,24.25 ,22.75 ,11.94 ,,,,,,,36.38 ,76.88 ,,,5.00 ,,26.12 ,,,,27.12 ,51.25 ,,18.44 ,,,9.19 ,,,5.25 ,,
1998-07-29,109.12 ,,,,,88.12 ,14.56 ,,,,8.44 ,,,,,,,4.62 ,94.50 ,8.25 ,,,,55.38 ,23.62 ,22.75 ,11.25 ,,,,,,,35.00 ,75.81 ,,,5.00 ,,26.81 ,,,,28.25 ,52.44 ,,19.00 ,,,9.22 ,,,5.19 ,,
1998-07-30,112.12 ,,,,,83.62 ,14.00 ,,,,8.31 ,,,,,,,4.94 ,97.12 ,8.00 ,,,,56.94 ,24.12 ,22.38 ,12.00 ,,,,,,,33.62 ,75.56 ,,,5.12 ,,29.69 ,,,,27.38 ,53.25 ,,19.62 ,,,9.25 ,,,5.00 ,,
1998-07-31,109.81 ,,,,,79.38 ,13.50 ,,,,8.00 ,,,,,,,4.94 ,96.75 ,7.62 ,,,,54.00 ,24.00 ,22.38 ,11.06 ,,,,,,,34.62 ,75.12 ,,,5.19 ,,28.38 ,,,,27.00 ,51.50 ,,19.75 ,,,9.44 ,,,5.31 ,,
1998-08-03,109.69 ,,,,,76.25 ,12.00 ,,,,7.75 ,,,,,,,4.56 ,94.31 ,6.81 ,,,,53.00 ,23.88 ,21.12 ,10.88 ,,,,,,,34.00 ,74.75 ,,,5.00 ,,28.69 ,,,,27.00 ,50.50 ,,19.50 ,,,9.34 ,,,5.00 ,,
1998-08-04,104.75 ,,,,,77.75 ,12.25 ,,,,7.44 ,,,,,,,3.81 ,90.56 ,6.12 ,,,,51.75 ,23.88 ,21.12 ,9.62 ,,,,,,,33.00 ,73.62 ,,,4.75 ,,26.25 ,,,,27.50 ,49.94 ,,18.00 ,,,8.97 ,,,4.62 ,,
1998-08-05,105.88 ,,,,,81.56 ,13.25 ,,,,7.41 ,,,,,,,3.88 ,92.19 ,6.44 ,,,,51.25 ,16.56 ,22.00 ,10.25 ,,,,,,,33.12 ,75.75 ,,,4.69 ,,25.81 ,,,,27.00 ,49.50 ,,18.00 ,,,9.06 ,,,5.25 ,,
1998-08-06,105.50 ,,,,,78.94 ,12.50 ,,,,7.56 ,,,,,,,4.19 ,91.88 ,7.06 ,,,,52.00 ,16.62 ,22.00 ,10.00 ,,,,,,,33.50 ,77.38 ,,,4.88 ,,26.62 ,,,,27.06 ,50.50 ,,18.50 ,,,8.94 ,,,4.88 ,,
1998-08-07,103.50 ,,,,,78.81 ,12.75 ,,,,7.62 ,,,,,,,4.69 ,93.00 ,7.69 ,,,,55.50 ,16.94 ,22.00 ,9.81 ,,,,,,,36.50 ,78.25 ,,,4.81 ,,27.69 ,,,,27.06 ,51.50 ,,18.00 ,,,9.25 ,,,5.25 ,,
1998-08-10,104.25 ,,,,,79.81 ,13.00 ,,,,7.88 ,,,,,,,4.62 ,94.56 ,7.75 ,,,,55.50 ,17.12 ,22.00 ,10.25 ,,,,,,,36.94 ,76.44 ,,,4.50 ,,27.81 ,,,,28.50 ,51.25 ,,18.06 ,,,9.38 ,,,5.12 ,,
1998-08-11,103.94 ,,,,,79.12 ,13.62 ,,,,7.25 ,,,,,,,4.00 ,93.62 ,6.75 ,,,,54.62 ,16.75 ,22.00 ,9.12 ,,,,,,,36.75 ,76.50 ,,,4.50 ,,27.00 ,,,,27.56 ,50.38 ,,17.12 ,,,9.03 ,,,4.88 ,,
1998-08-12,101.81 ,,,,,79.62 ,13.88 ,,,,7.19 ,,,,,,,4.12 ,93.00 ,7.19 ,,,,58.06 ,19.50 ,22.00 ,9.06 ,,,,,,,37.94 ,78.06 ,,,4.50 ,,27.38 ,,,,27.81 ,52.25 ,,17.50 ,,,9.12 ,,,4.88 ,,
1998-08-13,102.00 ,,,,,78.44 ,14.25 ,,,,7.22 ,,,,,,,4.12 ,94.81 ,7.12 ,,,,58.62 ,20.75 ,22.00 ,8.38 ,,,,,,,37.12 ,76.56 ,,,4.38 ,,26.38 ,,,,27.88 ,51.81 ,,16.50 ,,,9.06 ,,,4.94 ,,
1998-08-14,101.19 ,,,,,78.50 ,14.38 ,,,,7.12 ,,,,,,,4.62 ,94.75 ,6.38 ,,,,57.88 ,20.75 ,21.50 ,8.25 ,,,,,,,37.50 ,75.56 ,,,4.38 ,,24.62 ,,,,27.81 ,50.56 ,,16.00 ,,,8.94 ,,,5.00 ,,
1998-08-17,104.62 ,,,,,80.31 ,14.56 ,,,,7.06 ,,,,,,,4.44 ,96.81 ,6.69 ,,,,55.94 ,20.38 ,21.50 ,8.50 ,,,,,,,38.94 ,76.06 ,,,3.88 ,,26.00 ,,,,27.75 ,52.00 ,,15.88 ,,,8.94 ,,,4.94 ,,
1998-08-18,107.50 ,,,,,81.00 ,14.88 ,,,,7.06 ,,,,,,,4.75 ,97.06 ,6.66 ,,,,58.25 ,20.12 ,21.50 ,7.75 ,,,,,,,39.38 ,77.50 ,,,4.00 ,,26.75 ,,,,27.88 ,51.12 ,,16.25 ,,,9.47 ,,,4.75 ,,
1998-08-19,109.00 ,,,,,80.25 ,14.56 ,,,,7.05 ,,,,,,,4.50 ,97.50 ,6.62 ,,,,57.75 ,19.75 ,21.50 ,7.38 ,,,,,,,38.75 ,77.44 ,,,4.12 ,,26.31 ,,,,27.00 ,51.94 ,,16.12 ,,,9.56 ,,,4.81 ,,
1998-08-20,105.69 ,,,,,78.44 ,14.00 ,,,,6.72 ,,,,,,,4.31 ,97.19 ,6.25 ,,,,57.38 ,20.12 ,21.50 ,7.00 ,,,,,,,38.56 ,76.50 ,,,4.06 ,,24.00 ,,,,26.50 ,52.44 ,,15.88 ,,,9.50 ,,,4.69 ,,
1998-08-21,106.06 ,,,,,79.00 ,13.00 ,,,,6.75 ,,,,,,,4.00 ,98.00 ,6.94 ,,,,55.75 ,20.00 ,21.50 ,7.62 ,,,,,,,39.00 ,75.12 ,,,4.19 ,,23.00 ,,,,26.25 ,53.25 ,,15.38 ,,,9.50 ,,,4.50 ,,
1998-08-24,105.38 ,,,,,80.81 ,12.56 ,,,,6.81 ,,,,,,,3.81 ,100.25 ,6.50 ,,,,56.50 ,20.50 ,21.50 ,8.12 ,,,,,,,38.88 ,75.00 ,,,4.00 ,,21.81 ,,,,26.25 ,56.12 ,,15.25 ,,,9.56 ,,,4.56 ,,
1998-08-25,106.50 ,,,,,82.81 ,12.62 ,,,,6.88 ,,,,,,,3.75 ,102.12 ,6.31 ,,,,59.19 ,20.62 ,21.50 ,7.94 ,,,,,,,38.75 ,75.44 ,,,4.12 ,,20.12 ,,,,25.38 ,58.00 ,,14.19 ,,,9.25 ,,,4.50 ,,
1998-08-26,108.00 ,,,,,82.88 ,11.88 ,,,,6.31 ,,,,,,,4.25 ,101.88 ,6.00 ,,,,59.25 ,21.00 ,21.00 ,7.12 ,,,,,,,38.12 ,74.12 ,,,4.00 ,,20.62 ,,,,25.38 ,58.31 ,,13.75 ,,,8.88 ,,,4.62 ,,
1998-08-27,103.88 ,,,,,80.56 ,11.00 ,,,,6.25 ,,,,,,,3.84 ,97.06 ,6.12 ,,,,55.62 ,19.88 ,20.00 ,5.94 ,,,,,,,36.44 ,73.81 ,,,3.88 ,,17.56 ,,,,24.50 ,56.94 ,,12.88 ,,,8.81 ,,,4.50 ,,
1998-08-28,101.62 ,,,,,81.81 ,9.31 ,,,,6.69 ,,,,,,,4.38 ,95.00 ,5.12 ,,,,55.75 ,19.50 ,19.25 ,6.50 ,,,,,,,36.31 ,72.62 ,,,4.00 ,,17.00 ,,,,23.50 ,56.31 ,,12.00 ,,,9.12 ,,,4.50 ,,
1998-08-31,101.62 ,,,,,76.50 ,9.62 ,,,,6.56 ,,,,,,,4.00 ,86.00 ,4.75 ,,,,47.62 ,18.75 ,18.50 ,6.00 ,,,,,,,35.81 ,68.50 ,,,2.56 ,,15.38 ,,,,23.12 ,50.12 ,,10.94 ,,,8.50 ,,,3.88 ,,
1998-09-01,96.75 ,,,,,80.00 ,9.88 ,,,,6.12 ,,,,,,,4.16 ,91.62 ,5.38 ,,,,45.00 ,18.88 ,18.75 ,7.12 ,,,,,,,35.75 ,68.06 ,,,3.12 ,,16.06 ,,,,22.94 ,49.75 ,,11.75 ,,,8.88 ,,,4.00 ,,
1998-09-02,100.06 ,,,,,78.81 ,10.00 ,,,,6.75 ,,,,,,,3.81 ,93.19 ,5.62 ,,,,50.00 ,19.88 ,19.00 ,7.94 ,,,,,,,35.12 ,69.12 ,,,3.00 ,,16.81 ,,,,23.12 ,49.50 ,,12.00 ,,,8.88 ,,,4.56 ,,
1998-09-03,99.88 ,,,,,76.81 ,10.38 ,,,,6.12 ,,,,,,,3.69 ,93.75 ,5.38 ,,,,50.00 ,18.94 ,19.00 ,8.12 ,,,,,,,35.50 ,70.69 ,,,2.88 ,,15.88 ,,,,22.00 ,49.00 ,,11.56 ,,,8.56 ,,,4.44 ,,
1998-09-04,95.38 ,,,,,75.62 ,10.62 ,,,,5.88 ,,,,,,,3.50 ,91.25 ,5.00 ,,,,50.00 ,18.94 ,19.00 ,7.12 ,,,,,,,35.19 ,70.25 ,,,2.88 ,,15.38 ,,,,22.00 ,49.06 ,,11.75 ,,,8.59 ,,,4.44 ,,
1998-09-08,100.69 ,,,,,79.62 ,10.25 ,,,,6.59 ,,,,,,,3.38 ,95.88 ,6.62 ,,,,54.88 ,19.00 ,20.38 ,6.88 ,,,,,,,37.56 ,73.94 ,,,2.88 ,,16.38 ,,,,23.00 ,52.19 ,,12.88 ,,,8.66 ,,,4.75 ,,
1998-09-09,98.19 ,,,,,71.88 ,10.62 ,,,,6.38 ,,,,,,,3.31 ,94.25 ,5.97 ,,,,52.88 ,18.38 ,20.38 ,6.44 ,,,,,,,36.75 ,73.62 ,,,2.94 ,,15.81 ,,,,22.75 ,52.75 ,,10.62 ,,,8.38 ,,,4.44 ,,
1998-09-10,94.38 ,,,,,69.00 ,9.50 ,,,,6.62 ,,,,,,,2.97 ,90.00 ,5.25 ,,,,51.12 ,17.38 ,19.50 ,6.75 ,,,,,,,36.50 ,69.81 ,,,2.88 ,,15.44 ,,,,22.62 ,52.44 ,,11.25 ,,,8.12 ,,,4.38 ,,
1998-09-11,100.62 ,,,,,67.38 ,10.00 ,,,,6.75 ,,,,,,,3.12 ,94.62 ,6.12 ,,,,50.25 ,17.75 ,19.50 ,6.19 ,,,,,,,36.81 ,71.56 ,,,3.12 ,,14.88 ,,,,23.38 ,53.44 ,,13.12 ,,,8.31 ,,,4.25 ,,
1998-09-14,103.25 ,,,,,69.12 ,10.25 ,,,,7.12 ,,,,,,,3.00 ,97.62 ,6.00 ,,,,50.00 ,18.69 ,19.50 ,6.00 ,,,,,,,38.06 ,70.62 ,,,3.12 ,,15.25 ,,,,22.00 ,53.75 ,,12.56 ,,,8.50 ,,,5.12 ,,
1998-09-15,102.56 ,,,,,69.69 ,10.00 ,,,,7.31 ,,,,,,,3.12 ,99.38 ,6.00 ,,,,55.88 ,18.75 ,19.50 ,6.75 ,,,,,,,37.62 ,71.06 ,,,2.88 ,,15.69 ,,,,22.00 ,55.88 ,,12.50 ,,,8.38 ,,,5.00 ,,
1998-09-16,101.50 ,,,,,70.00 ,10.00 ,,,,8.25 ,,,,,,,2.75 ,99.75 ,6.12 ,,,,55.50 ,18.00 ,19.50 ,6.75 ,,,,,,,37.50 ,73.38 ,,,3.50 ,,15.06 ,,,,22.75 ,55.62 ,,12.38 ,,,8.19 ,,,5.25 ,,
1998-09-17,98.88 ,,,,,66.81 ,9.75 ,,,,8.00 ,,,,,,,2.88 ,97.44 ,6.00 ,,,,54.38 ,16.88 ,19.25 ,6.75 ,,,,,,,37.06 ,70.88 ,,,3.44 ,,14.69 ,,,,22.25 ,53.75 ,,12.00 ,,,7.94 ,,,5.12 ,,
1998-09-18,97.12 ,,,,,68.94 ,9.50 ,,,,7.94 ,,,,,,,2.81 ,98.25 ,6.00 ,,,,57.50 ,18.50 ,19.00 ,6.50 ,,,,,,,36.62 ,71.00 ,,,3.50 ,,14.12 ,,,,23.06 ,53.12 ,,12.19 ,,,8.12 ,,,5.25 ,,
1998-09-21,97.81 ,,,,,70.00 ,9.38 ,,,,7.88 ,,,,,,,3.06 ,97.12 ,5.81 ,,,,63.25 ,18.00 ,18.88 ,6.56 ,,,,,,,37.25 ,71.44 ,,,3.50 ,,14.12 ,,,,23.00 ,53.62 ,,12.06 ,,,8.00 ,,,5.12 ,,
1998-09-22,101.44 ,,,,,71.44 ,9.38 ,,,,7.86 ,,,,,,,3.25 ,101.62 ,5.62 ,,,,66.12 ,18.25 ,18.88 ,6.50 ,,,,,,,38.00 ,71.00 ,,,3.50 ,,15.69 ,,,,23.00 ,55.50 ,,15.25 ,,,8.19 ,,,5.50 ,,
1998-09-23,106.50 ,,,,,74.94 ,9.75 ,,,,8.25 ,,,,,,,3.62 ,105.06 ,5.75 ,,,,69.38 ,18.00 ,17.88 ,6.50 ,,,,,,,38.12 ,73.12 ,,,3.50 ,,19.00 ,,,,23.19 ,57.00 ,,16.00 ,,,8.62 ,,,5.38 ,,
1998-09-24,107.44 ,,,,,72.50 ,9.62 ,,,,8.06 ,,,,,,,3.44 ,102.62 ,5.50 ,,,,67.12 ,18.50 ,17.88 ,6.62 ,,,,,,,37.75 ,73.38 ,,,3.50 ,,17.62 ,,,,23.00 ,55.75 ,,14.25 ,,,8.62 ,,,5.25 ,,
1998-09-25,106.69 ,,,,,70.50 ,9.50 ,,,,8.31 ,,,,,,,3.75 ,101.25 ,5.44 ,,,,69.19 ,20.91 ,18.75 ,6.50 ,,,,,,,37.94 ,74.31 ,,,3.50 ,,18.62 ,,,,22.25 ,57.12 ,,14.25 ,,,8.44 ,,,5.75 ,,
1998-09-28,106.06 ,,,,,73.62 ,9.75 ,,,,8.16 ,,,,,,,3.69 ,104.75 ,5.38 ,,,,70.50 ,22.50 ,18.75 ,6.88 ,,,,,,,38.00 ,77.12 ,,,3.44 ,,17.75 ,,,,22.25 ,55.12 ,,15.75 ,,,8.50 ,,,5.69 ,,
1998-09-29,106.81 ,,,,,72.44 ,9.62 ,,,,7.94 ,,,,,,,3.44 ,107.06 ,5.94 ,,,,68.50 ,21.50 ,18.75 ,6.69 ,,,,,,,38.44 ,77.19 ,,,3.50 ,,18.00 ,,,,22.12 ,56.69 ,,16.62 ,,,8.88 ,,,5.44 ,,
1998-09-30,105.75 ,,,,,71.12 ,10.00 ,,,,7.69 ,,,,,,,3.38 ,103.69 ,5.69 ,,,,65.75 ,21.88 ,17.88 ,6.44 ,,,,,,,37.88 ,73.69 ,,,3.25 ,,17.50 ,,,,23.00 ,52.62 ,,14.56 ,,,9.12 ,,,5.19 ,,
1998-10-01,99.62 ,,,,,71.12 ,9.50 ,,,,6.62 ,,,,,,,3.06 ,100.62 ,4.62 ,,,,63.62 ,20.88 ,17.88 ,6.81 ,,,,,,,38.00 ,72.56 ,,,2.88 ,,15.88 ,,,,22.50 ,51.00 ,,13.12 ,,,8.88 ,,,5.12 ,,
1998-10-02,99.12 ,,,,,74.94 ,9.38 ,,,,7.00 ,,,,,,,3.06 ,99.50 ,5.00 ,,,,61.88 ,20.50 ,17.88 ,6.81 ,,,,,,,37.94 ,74.75 ,,,3.00 ,,16.56 ,,,,22.50 ,50.75 ,,14.38 ,,,9.81 ,,,5.25 ,,
1998-10-05,94.75 ,,,,,74.19 ,9.38 ,,,,7.25 ,,,,,,,2.88 ,99.38 ,4.25 ,,,,61.44 ,19.62 ,17.88 ,6.00 ,,,,,,,37.38 ,72.81 ,,,2.75 ,,15.38 ,,,,23.00 ,50.94 ,,13.50 ,,,9.12 ,,,5.38 ,,
1998-10-06,94.75 ,,,,,74.25 ,9.25 ,,,,7.12 ,,,,,,,3.25 ,97.50 ,4.19 ,,,,62.12 ,19.12 ,18.75 ,6.00 ,,,,,,,37.44 ,73.81 ,,,2.88 ,,15.88 ,,,,23.00 ,50.12 ,,13.38 ,,,9.12 ,,,5.25 ,,
1998-10-07,90.62 ,,,,,77.38 ,9.25 ,,,,7.12 ,,,,,,,3.12 ,91.62 ,3.78 ,,,,55.00 ,19.38 ,18.75 ,5.38 ,,,,,,,36.88 ,76.38 ,,,2.75 ,,16.19 ,,,,21.75 ,50.00 ,,11.81 ,,,9.00 ,,,5.25 ,,
1998-10-08,89.75 ,,,,,78.62 ,9.25 ,,,,7.12 ,,,,,,,2.94 ,92.62 ,3.94 ,,,,53.00 ,18.62 ,18.00 ,5.00 ,,,,,,,35.62 ,77.50 ,,,2.75 ,,14.81 ,,,,20.81 ,49.50 ,,11.88 ,,,8.66 ,,,5.00 ,,
1998-10-09,93.00 ,,,,,77.38 ,9.38 ,,,,7.19 ,,,,,,,2.88 ,94.69 ,4.50 ,,,,57.62 ,19.62 ,17.75 ,6.31 ,,,,,,,37.88 ,79.12 ,,,2.69 ,,15.75 ,,,,20.50 ,49.25 ,,12.25 ,,,8.12 ,,,5.12 ,,
1998-10-12,93.00 ,,,,,77.38 ,9.38 ,,,,7.12 ,,,,,,,2.81 ,95.69 ,4.25 ,,,,58.12 ,20.25 ,17.75 ,6.50 ,,,,,,,38.94 ,80.56 ,,,2.88 ,,16.31 ,,,,21.25 ,50.00 ,,11.38 ,,,8.25 ,,,5.19 ,,
1998-10-13,87.50 ,,,,,78.81 ,9.50 ,,,,6.06 ,,,,,,,2.78 ,97.38 ,3.50 ,,,,58.50 ,21.00 ,17.75 ,6.50 ,,,,,,,37.25 ,79.50 ,,,3.25 ,,15.50 ,,,,20.25 ,45.00 ,,11.75 ,,,8.31 ,,,5.25 ,,
1998-10-14,96.00 ,,,,,80.00 ,9.69 ,,,,6.00 ,,,,,,,2.78 ,95.25 ,4.00 ,,,,58.00 ,22.25 ,17.75 ,6.50 ,,,,,,,36.75 ,79.50 ,,,3.25 ,,15.75 ,,,,20.50 ,44.62 ,,12.56 ,,,8.88 ,,,5.38 ,,
1998-10-15,97.75 ,,,,,82.94 ,10.50 ,,,,6.12 ,,,,,,,2.75 ,99.38 ,3.75 ,,,,62.25 ,21.88 ,17.75 ,6.44 ,,,,,,,37.56 ,82.19 ,,,3.25 ,,15.31 ,,,,20.62 ,47.25 ,,12.19 ,,,8.62 ,,,5.19 ,,
1998-10-16,98.44 ,,,,,83.75 ,10.50 ,,,,6.50 ,,,,,,,2.75 ,97.88 ,3.94 ,,,,64.56 ,21.75 ,17.50 ,6.62 ,,,,,,,38.56 ,85.12 ,,,3.25 ,,15.44 ,,,,20.62 ,48.94 ,,13.75 ,,,8.88 ,,,5.05 ,,
1998-10-19,97.56 ,,,,,82.06 ,10.50 ,,,,7.50 ,,,,,,,2.94 ,100.44 ,4.44 ,,,,64.50 ,21.56 ,17.25 ,6.50 ,,,,,,,38.62 ,84.69 ,,,3.12 ,,18.44 ,,,,20.38 ,50.12 ,,14.69 ,,,8.62 ,,,5.12 ,,
1998-10-20,96.69 ,,,,,82.19 ,9.75 ,,,,7.38 ,,,,,,,3.03 ,98.50 ,4.56 ,,,,66.25 ,20.62 ,17.25 ,7.50 ,,,,,,,39.38 ,86.50 ,,,2.94 ,,17.88 ,,,,21.06 ,46.19 ,,14.88 ,,,8.53 ,,,5.19 ,,
1998-10-21,98.00 ,,,,,83.81 ,10.00 ,,,,7.38 ,,,,,,,3.06 ,100.88 ,4.62 ,,,,67.00 ,20.75 ,17.25 ,9.50 ,,,,,,,38.94 ,84.25 ,,,3.00 ,,19.12 ,,,,22.00 ,48.44 ,,14.50 ,,,8.50 ,,,5.19 ,,
1998-10-22,100.75 ,,,,,86.88 ,10.38 ,,,,8.00 ,,,,,,,3.25 ,101.31 ,4.94 ,,,,65.69 ,20.88 ,17.25 ,9.06 ,,,,,,,40.44 ,81.44 ,,,3.06 ,,19.44 ,,,,22.75 ,48.50 ,,19.31 ,,,8.53 ,,,5.38 ,,
1998-10-23,103.50 ,,,,,87.44 ,10.12 ,,,,8.25 ,,,,,,,3.31 ,100.31 ,5.38 ,,,,64.75 ,20.25 ,17.00 ,9.56 ,,,,,,,40.22 ,77.44 ,,,2.94 ,,22.12 ,,,,21.50 ,49.88 ,,18.06 ,,,8.62 ,,,5.50 ,,
1998-10-26,105.75 ,,,,,87.62 ,10.19 ,,,,8.50 ,,,,,,,3.75 ,100.19 ,5.12 ,,,,65.50 ,19.88 ,17.00 ,9.12 ,,,,,,,39.44 ,78.50 ,,,3.12 ,,24.12 ,,,,22.00 ,49.75 ,,17.94 ,,,8.75 ,,,5.19 ,,
1998-10-27,106.31 ,,,,,85.62 ,10.50 ,,,,7.50 ,,,,,,,4.00 ,100.25 ,4.62 ,,,,62.56 ,21.25 ,17.75 ,8.25 ,,,,,,,39.69 ,78.38 ,,,3.38 ,,22.31 ,,,,22.00 ,47.81 ,,17.62 ,,,8.62 ,,,5.00 ,,
1998-10-28,105.69 ,,,,,84.38 ,10.53 ,,,,8.31 ,,,,,,,4.12 ,102.12 ,4.69 ,,,,62.56 ,21.50 ,17.25 ,8.56 ,,,,,,,39.81 ,77.56 ,,,3.38 ,,22.56 ,,,,21.88 ,46.62 ,,18.00 ,,,8.75 ,,,5.00 ,,
